urun_id,urun_puan,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
871,30.0,6.51,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,3.0,32.0,8.28,179.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
872,47.0,6.43,AMOLED,FHD+,60.0,5000.0,1,33.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,13.0,8.0,12.0,423.1,6.0,64.0,8.29,178.8,Plastik,,1,1,1,1,5.0,0.0,Android,1.0
873,29.0,6.5,PLS,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,3.0,32.0,9.1,196.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
874,50.0,6.5,Super AMOLED,FHD+,60.0,4000.0,1,15.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,10.0,,8.0,256.0,7.9,172.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
875,61.0,6.7,Super AMOLED,FHD+,90.0,5000.0,1,25.0,0,64.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,8.0,,8.0,256.0,8.4,203.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
876,35.0,6.8,IPS LCD,HD+,60.0,5000.0,1,18.0,0,16.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,,4.0,128.0,9.2,,,,1,1,1,1,,0.0,Android,0.0
877,68.0,6.1,OLED,FHD+,60.0,2815.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1092600.0,6.0,512.0,7.4,189.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
878,38.0,6.55,IPS LCD,HD+,60.0,4000.0,1,10.0,0,48.0,0.0,1080p (Full HD),30.0,13.0,8.0,12.0,,4.0,128.0,8.2,179.0,,,1,1,1,1,4.2,1.0,Android,0.0
879,55.0,6.67,IPS LCD,FHD+,144.0,5000.0,1,33.0,0,64.0,0.0,4320p (Ultra HD) 8K,30.0,20.0,8.0,7.0,842.8,6.0,128.0,9.33,216.0,Cam,,1,1,1,1,5.1,1.0,Android,0.0
880,44.0,6.47,AMOLED,FHD+,60.0,4500.0,1,18.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,11.0,,6.0,64.0,8.95,172.0,Plastik (Metalik Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
881,40.0,6.3,OLED,FHD+,60.0,4000.0,0,,0,48.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,128.0,7.75,163.0,,,1,1,1,1,5.0,1.0,Android,0.0
882,32.0,6.39,IPS LCD,HD+,60.0,4000.0,0,,0,48.0,0.0,1080p (Full HD),60.0,8.0,8.0,12.0,251.3,4.0,64.0,8.13,176.0,,,1,1,1,1,5.0,0.0,Android,0.0
883,37.0,6.52,IPS LCD,HD+,60.0,4000.0,1,15.0,0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.39,166.0,,,1,1,1,1,5.0,1.0,Android,0.0
884,44.0,6.4,AMOLED,FHD+,60.0,4035.0,1,20.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,12.0,,4.0,128.0,9.1,186.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
885,25.0,5.99,IPS LCD,HD+,60.0,3080.0,0,,0,12.0,0.0,1080p (Full HD),30.0,16.0,8.0,14.0,,3.0,32.0,8.1,170.0,Plastik (Metalik Görünümlü),,1,1,1,1,4.2,0.0,Android,0.0
886,49.0,6.3,Super AMOLED,QHD+,60.0,3300.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,30.0,8.0,8.0,10.0,,6.0,64.0,8.6,195.0,Cam,,1,1,1,1,5.0,1.0,Android,1.0
887,27.0,5.5,IPS LCD,FHD,60.0,2750.0,0,,0,12.0,1.0,2160p (Ultra HD) 4K,30.0,5.0,2.0,16.0,375.6,2.0,32.0,7.3,192.0,Alüminyum,,1,1,1,1,4.2,1.0,iOS,0.0
888,19.0,5.2,Super AMOLED,HD,60.0,3100.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,4.0,28.0,,2.0,16.0,8.1,158.0,Plastik,,1,1,1,1,4.1,0.0,Android,0.0
889,29.0,5.5,IPS LCD,QHD,60.0,3000.0,0,,1,13.0,1.0,2160p (Ultra HD) 4K,30.0,2.1,4.0,28.0,,3.0,32.0,8.9,149.0,Plastik (Metalik Görünümlü),,1,1,1,1,4.0,1.0,Android,0.0
892,42.0,6.74,IPS LCD,HD+,90.0,5000.0,1,45.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,249.9,6.0,128.0,7.74,191.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
896,49.0,6.67,OLED,FHD+,90.0,4500.0,1,66.0,0,108.0,0.0,1080p (Full HD),30.0,32.0,8.0,6.0,207.7,8.0,256.0,7.39,186.0,,,1,1,1,1,5.0,1.0,Android,0.0
897,39.0,6.6,IPS LCD,HD+,90.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,154.4,4.0,128.0,8.75,189.0,,,1,1,1,1,5.0,,Android,0.0
900,37.0,6.56,IPS LCD,HD+,90.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,9.0,203.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
901,70.0,6.42,AMOLED,FHD+,120.0,5000.0,1,45.0,0,50.0,0.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1160500.0,12.0,512.0,14.53,299.0,,,1,1,1,1,5.3,1.0,Android,0.0
902,37.0,6.56,IPS LCD,HD+,90.0,5000.0,1,18.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.4,191.0,,,1,1,1,1,,0.0,Android,0.0
906,43.0,6.7,IPS LCD,FHD+,90.0,5000.0,1,40.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,,6.0,128.0,8.4,195.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
907,36.0,6.53,IPS LCD,HD+,60.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,249.9,4.0,64.0,8.9,197.0,Plastik,,1,1,1,1,5.0,0.0,Android,1.0
909,35.0,6.82,IPS LCD,HD+,60.0,6000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.9,215.6,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
910,60.0,6.55,AMOLED,FHD+,120.0,4500.0,1,33.0,1,50.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,659.6,8.0,256.0,8.3,193.5,Cam,,1,1,1,1,5.2,1.0,Android,1.0
911,36.0,6.52,IPS LCD,HD+,60.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,8.9,190.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
912,30.0,6.53,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,64.0,9.0,194.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
913,30.0,6.39,IPS LCD,HD+,60.0,4000.0,0,,0,21.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,9.0,192.0,,,1,1,1,1,4.2,0.0,Android,0.0
914,72.0,6.1,OLED,FHD+,120.0,3095.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1484600.0,6.0,512.0,7.65,204.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
915,68.0,6.2,Super AMOLED,HD+,120.0,4400.0,1,25.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,10.0,8.0,5.0,1002400.0,12.0,256.0,14.4,271.0,Cam,,1,1,1,1,5.0,1.0,Android,1.0
916,43.0,6.67,IPS LCD,FHD+,60.0,4300.0,1,66.0,0,64.0,0.0,1080p (Full HD),30.0,16.0,8.0,11.0,,6.0,128.0,8.58,190.0,Polimer (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
917,30.0,6.52,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,9.1,,,,1,1,1,1,4.2,0.0,Android,0.0
918,45.0,6.5,IPS LCD,FHD+,90.0,5000.0,1,18.0,0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,7.0,384.4,6.0,128.0,8.92,190.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,0.0
919,41.0,6.67,IPS LCD,FHD+,60.0,5000.0,0,,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,12.0,402.3,6.0,128.0,8.99,205.0,,,1,1,1,1,5.0,0.0,Android,0.0
920,26.0,6.5,IPS LCD,HD+,60.0,5000.0,0,,0,8.0,0.0,1080p (Full HD),30.0,5.0,8.0,28.0,,2.0,32.0,8.9,190.0,Plastik,,1,1,1,1,4.2,0.0,Android,1.0
921,37.0,6.51,IPS LCD,HD+,60.0,5000.0,1,18.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,11.0,,4.0,128.0,8.41,192.3,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
922,46.0,6.43,AMOLED,FHD+,60.0,5000.0,1,33.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,13.0,8.0,11.0,325.1,4.0,64.0,8.29,178.8,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
923,39.0,6.8,IPS LCD,HD+,60.0,5000.0,1,18.0,0,48.0,0.0,1440p (Quad HD) 2K,30.0,16.0,8.0,12.0,,6.0,128.0,9.2,207.0,,,1,1,1,1,,0.0,Android,0.0
924,36.0,6.82,IPS LCD,HD+,60.0,5000.0,1,18.0,0,16.0,0.0,1080p (Full HD),30.0,8.0,8.0,11.0,,4.0,64.0,9.1,206.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
925,31.0,6.51,IPS LCD,HD+,60.0,5000.0,1,10.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,11.0,,3.0,32.0,8.41,191.0,,,1,1,1,1,5.0,0.0,Android,0.0
926,52.0,6.67,IPS LCD,FHD+,120.0,4820.0,1,33.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,128.0,9.0,214.5,Cam,,1,1,1,1,,1.0,Android,0.0
928,55.0,6.67,AMOLED,FHD+,60.0,4700.0,1,30.0,0,64.0,0.0,4320p (Ultra HD) 8K,30.0,20.0,8.0,7.0,820.2,6.0,128.0,8.9,219.0,Cam,,1,1,1,1,5.1,1.0,Android,0.0
929,32.0,6.3,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,3.0,64.0,9.04,185.0,,,1,1,1,1,5.0,1.0,Android,0.0
930,36.0,5.7,IPS LCD,FHD+,60.0,6580.0,1,24.0,1,16.0,0.0,,,8.0,8.0,28.0,,4.0,64.0,14.8,275.0,Kauçuk/Plastik (Deri Görünümlü),,1,1,1,1,4.1,1.0,Android,1.0
931,35.0,6.5,IPS LCD,HD+,60.0,5000.0,0,,0,12.0,0.0,2160p (Ultra HD) 4K,30.0,8.0,8.0,11.0,,4.0,64.0,9.3,195.0,Polikarbonat,,1,1,1,1,5.0,0.0,Android,1.0
932,25.0,5.86,IPS LCD,HD+,60.0,3000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,3.0,32.0,8.1,163.0,Plastik (Cam Görünümlü),,1,1,1,1,4.2,0.0,Android,0.0
933,43.0,6.3,IPS LCD,FHD+,60.0,4000.0,1,18.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,13.0,8.0,11.0,250.3,4.0,128.0,8.35,190.0,Cam,,1,1,1,1,4.2,0.0,Android,1.0
934,48.0,6.5,AMOLED,FHD+,60.0,4000.0,1,20.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,12.0,,8.0,128.0,8.7,195.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
935,23.0,6.2,PLS,HD+,60.0,3400.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,14.0,,2.0,32.0,7.94,168.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
936,38.0,6.01,AMOLED,FHD+,60.0,3800.0,1,15.0,0,12.0,0.0,2160p (Ultra HD) 4K,30.0,8.0,8.0,14.0,,4.0,64.0,7.9,175.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
937,28.0,5.84,IPS LCD,FHD+,60.0,4000.0,0,,0,12.0,0.0,1080p (Full HD),30.0,5.0,8.0,14.0,,3.0,32.0,8.75,178.0,Alüminyum,,1,1,1,1,4.2,0.0,Android,0.0
938,38.0,4.7,IPS LCD,HD+,60.0,1821.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,528.4,2.0,64.0,7.3,148.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
939,42.0,5.5,IPS LCD,FHD,60.0,2675.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,616.8,3.0,64.0,7.5,202.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
940,46.0,5.5,IPS LCD,FHD,60.0,2675.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,616.8,3.0,256.0,7.5,202.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
941,49.0,5.8,Super AMOLED,QHD+,60.0,3000.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,8.0,8.0,10.0,438.8,4.0,64.0,8.5,163.0,Cam,,1,1,1,1,5.0,1.0,Android,1.0
942,18.0,5.0,PLS,HD,60.0,2400.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,4.0,14.0,,2.0,16.0,8.2,142.0,Metal,,1,1,1,1,4.2,,Android,0.0
943,17.0,5.0,Super AMOLED,HD,60.0,2600.0,0,,0,8.0,0.0,720p (HD),30.0,5.0,4.0,28.0,,1.5,8.0,7.9,138.0,Plastik,,0,0,1,1,4.0,0.0,Android,0.0
944,17.0,5.0,Super AMOLED,HD,60.0,2600.0,0,,0,8.0,0.0,720p (HD),30.0,5.0,4.0,28.0,,1.5,8.0,7.9,138.0,Plastik,,1,1,1,1,4.0,0.0,Android,0.0
988,96.0,6.85,AMOLED,FHD+,144.0,7500.0,1,80.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,16.0,8.0,3.0,3398400.0,24.0,1.0,8.9,230.0,Cam,,1,1,1,1,5.4,1.0,Android,1.0
